Isp 90,Inject Height 90 d,Sep. Mass 90 d,Trans. Eff. 90 d
1060,400,5660.826866482227,351.26127647562384
1080,400,5660.826866482227,355.60952876884534
1100,400,5660.826866482227,359.85244864178594
1120,400,5660.826866482227,364.040840257324
1140,400,5660.826866482227,368.175748066069
1160,400,5660.826866482227,372.25819001356507
1180,400,5660.826866482227,376.22128449419614
1200,400,5660.826866482227,379.6734634655549
1220,400,5660.826866482227,383.07326812172835
1240,400,5660.826866482227,386.4218813753785
1260,400,5660.826866482227,389.72045078274056
1280,400,5660.826866482227,392.9700898547989
1300,400,5660.826866482227,396.10402576447774
1320,400,5660.826866482227,399.1753022360985
1340,400,5660.826866482227,402.20076001953356
1360,400,5660.826866482227,405.18141683914337
1380,400,5660.826866482227,408.1182604998969
1400,400,5660.826866482227,410.932834168759
1420,400,5660.826866482227,413.5687017031721
1440,400,5660.826866482227,416.1639729911495
1460,400,5660.826866482227,418.71957872872264
1480,400,5660.826866482227,421.23642137857627
1500,400,5660.826866482227,423.7153762325886
1520,400,5660.826866482227,426.1520264686224
1540,400,5660.826866482227,428.55198112494986
1560,400,5660.826866482227,430.9165427380907
1580,400,5660.826866482227,433.24648850918817
1600,400,5660.826866482227,435.54257304917047
1620,400,5660.826866482227,437.8055291935926
1640,400,5660.826866482227,439.60056083560596
1660,400,5660.826866482227,441.3526667092477
1680,400,5660.826866482227,443.07658020298487
1700,400,5660.826866482227,444.7729763332564
1720,400,5660.826866482227,446.44250873770125
1740,400,5660.826866482227,448.24074718749597
1760,400,5660.826866482227,450.0273488600931
1780,400,5660.826866482227,451.7876216530153
1800,400,5660.826866482227,453.5221433162549
1820,400,5660.826866482227,455.2314748186758
1840,400,5660.826866482227,456.812820970756
1860,400,5660.826866482227,458.29009360760085
1880,400,5660.826866482227,459.7452161268136
1900,400,5660.826866482227,461.1786829972399
1920,400,5660.826866482227,462.5909740787121
1940,400,5660.826866482227,463.98325083875693
1960,400,5660.826866482227,465.39907933629746
1980,400,5660.826866482227,466.7947109946935
2000,400,5660.826866482227,468.1705749162079
2020,400,5660.826866482227,469.5270881329696
2040,400,5660.826866482227,470.86465602840735
2060,400,5660.826866482227,472.15062997122
2080,400,5660.826866482227,473.3817406120243
2100,400,5660.826866482227,474.5956553814313
2120,400,5660.826866482227,475.79273206271193
2140,400,5660.826866482227,476.9733185819507
2160,400,5660.826866482227,478.13848636978696
2180,437.452361738641,5631.1950470720685,476.809345992934
2200,480.6190005526503,5597.270281366789,475.08786648090194
2220,524.3961587215858,5563.113952090898,473.3175396953392
2240,568.7875915064694,5528.732271788266,471.4993330971998
2260,613.7972632115907,5494.131416678383,469.63420448164027
2280,658.5183694005241,5460.00993440319,467.77402580508965
2300,702.8452919012545,5426.4411583328,465.9254274016193
2320,747.7643667869063,5392.6784348765295,464.03423240386843
2340,793.2795977632986,5358.727484569429,462.10132587879355
2360,839.3951732060543,5324.594008399206,460.1275853726839
2380,886.1154650987601,5290.283692439491,458.1138814796679
2400,928.8131991062937,5259.164455955628,456.31506067254105
2420,971.7041925921592,5228.131005383048,454.4991499869826
2440,1015.1165127623085,5196.9504274293095,452.64902181506545
2460,1059.0534104180108,5165.627479565853,450.76542160570847
2480,1103.518277362051,5134.166901977039,448.84908813933333
2500,1145.1450076050992,5104.930915985278,447.0822999108749
2520,1185.6542836634674,5076.67970543529,445.3715633001268
2540,1226.6134895119785,5048.314202753774,443.63288010291046
2560,1268.0250356196154,5019.83831382902,441.8668744766758
2580,1309.8914395738666,4991.2559253798945,440.07416429132587
2600,1352.4049920969253,4962.442833342918,438.2453300939817
2620,1400.108823343345,4930.363938816285,436.1420632781125
2640,1448.36392787921,4898.183717623434,434.01171758099684
2660,1497.1747873794857,4865.906805233734,431.85498085980953
2680,1546.546018065427,4833.537845763466,429.6725379024936
2700,1596.4823709284133,4801.081494197287,427.46507074355105
2720,1634.8735408231903,4776.321432855475,425.85444646029174
2740,1661.1662007440384,4759.460246059597,424.86229477695093
2760,1687.6703088562294,4742.542171357472,423.8552568175373
2780,1714.3857450106736,4725.56890074817,422.83364340320196
2800,1741.312430228262,4708.54210120579,421.79775999207686
2820,1768.7739739086521,4691.260227801497,420.73149356565676
2840,1803.0976226657504,4669.777539784011,419.3154205092047
2860,1837.7154227772621,4648.242523150263,417.88405193331084
2880,1872.6283719725996,4626.657327817953,416.43774773464474
2900,1907.8375174275754,4605.024087826781,414.9768634726481
2920,1943.3439551271613,4583.344922286686,413.5017505296097
2940,1978.53878818947,4561.990890969557,412.0429781861735
2960,2013.336721793322,4541.009079246471,410.6047824389467
2980,2048.418576594967,4519.987723350895,409.1536743842899
